GSE,SRR,URL_R1,URL_R2,Species,Tissue,Chromium_version,Compressed,Read_length
GSE135922,SRR9990760,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/000/SRR9990760/SRR9990760_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/000/SRR9990760/SRR9990760_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990761,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/001/SRR9990761/SRR9990761_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/001/SRR9990761/SRR9990761_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990762,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/002/SRR9990762/SRR9990762_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/002/SRR9990762/SRR9990762_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990763,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/003/SRR9990763/SRR9990763_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/003/SRR9990763/SRR9990763_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990764,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/004/SRR9990764/SRR9990764_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/004/SRR9990764/SRR9990764_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990765,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/005/SRR9990765/SRR9990765_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/005/SRR9990765/SRR9990765_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990766,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/006/SRR9990766/SRR9990766_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/006/SRR9990766/SRR9990766_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990767,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/007/SRR9990767/SRR9990767_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/007/SRR9990767/SRR9990767_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990768,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/008/SRR9990768/SRR9990768_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/008/SRR9990768/SRR9990768_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990769,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/009/SRR9990769/SRR9990769_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/009/SRR9990769/SRR9990769_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990770,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/000/SRR9990770/SRR9990770_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/000/SRR9990770/SRR9990770_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990771,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/001/SRR9990771/SRR9990771_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/001/SRR9990771/SRR9990771_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990772,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/002/SRR9990772/SRR9990772_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/002/SRR9990772/SRR9990772_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990773,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/003/SRR9990773/SRR9990773_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/003/SRR9990773/SRR9990773_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE135922,SRR9990778,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/008/SRR9990778/SRR9990778_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR999/008/SRR9990778/SRR9990778_2.fastq.gz,Homo sapiens,Peripheral-8mm-rpe-cho-donor-3,v3,0,151
GSE125970,SRR8513794,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/004/SRR8513794/SRR8513794_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/004/SRR8513794/SRR8513794_2.fastq.gz,Homo sapiens,Ileum-1, ,0,150
GSE125970,SRR8513795,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/005/SRR8513795/SRR8513795_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/005/SRR8513795/SRR8513795_2.fastq.gz,Homo sapiens,Ileum-2, ,0,150
GSE125970,SRR8513796,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/006/SRR8513796/SRR8513796_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/006/SRR8513796/SRR8513796_2.fastq.gz,Homo sapiens,Colon-1, ,0,150
GSE125970,SRR8513797,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/007/SRR8513797/SRR8513797_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/007/SRR8513797/SRR8513797_2.fastq.gz,Homo sapiens,Colon-2, ,0,150
GSE125970,SRR8513798,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/008/SRR8513798/SRR8513798_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/008/SRR8513798/SRR8513798_2.fastq.gz,Homo sapiens,Rectum-1, ,0,150
GSE125970,SRR8513799,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/009/SRR8513799/SRR8513799_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR851/009/SRR8513799/SRR8513799_2.fastq.gz,Homo sapiens,Rectum-2, ,0,150
GSE138504,SRR10238682,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/082/SRR10238682/SRR10238682_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/082/SRR10238682/SRR10238682_2.fastq.gz,Homo sapiens,HLH_T1_scRNAseq,v2,0,150
GSE138504,SRR10238683,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/083/SRR10238683/SRR10238683_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/083/SRR10238683/SRR10238683_2.fastq.gz,Homo sapiens,HLH_T2_scRNAseq,v2,0,150
GSE138504,SRR10238684,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/084/SRR10238684/SRR10238684_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/084/SRR10238684/SRR10238684_2.fastq.gz,Homo sapiens,HLH_T3_scRNAseq,v2,0,150
GSE138504,SRR10238685,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/085/SRR10238685/SRR10238685_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR102/085/SRR10238685/SRR10238685_2.fastq.gz,Homo sapiens,HLH_T4_scRNAseq,v2,0,150
GSE132771,SRR9304776,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304776/SRR9304776.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304776/SRR9304776.fastq.gz,Homo sapiens,IPF1_Lin,v2,0,150
GSE132771,SRR9304777,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304777/SRR9304777.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304777/SRR9304777.fastq.gz,Homo sapiens,IPF1_Lin,v2,0,150
GSE132771,SRR9304778,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304778/SRR9304778.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304778/SRR9304778.fastq.gz,Homo sapiens,IPF1_All,v2,0,150
GSE132771,SRR9304779,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304779/SRR9304779.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304779/SRR9304779.fastq.gz,Homo sapiens,IPF1_All,v2,0,150
GSE132771,SRR9304780,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9304780/SRR9304780.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9304780/SRR9304780.fastq.gz,Homo sapiens,IPF1_All,v2,0,150
GSE132771,SRR9304781,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9304781/SRR9304781.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9304781/SRR9304781.fastq.gz,Homo sapiens,IPF1_All,v2,0,150
GSE132771,SRR9304786,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304786/SRR9304786.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304786/SRR9304786.fastq.gz,Homo sapiens,IPF3_Lin,v2,0,150
GSE132771,SRR9304787,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304787/SRR9304787.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304787/SRR9304787.fastq.gz,Homo sapiens,IPF3_Lin,v2,0,150
GSE132771,SRR9304788,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304788/SRR9304788.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304788/SRR9304788.fastq.gz,Homo sapiens,IPF3_Lin,v2,0,150
GSE132771,SRR9304789,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304789/SRR9304789.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304789/SRR9304789.fastq.gz,Homo sapiens,IPF3_Lin,v2,0,150
GSE132771,SRR9304790,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9304790/SRR9304790.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9304790/SRR9304790.fastq.gz,Homo sapiens,IPF3_All,v2,0,150
GSE132771,SRR9304791,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9304791/SRR9304791.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9304791/SRR9304791.fastq.gz,Homo sapiens,IPF3_All,v2,0,150
GSE132771,SRR9304792,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9304792/SRR9304792.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9304792/SRR9304792.fastq.gz,Homo sapiens,IPF3_All,v2,0,150
GSE132771,SRR9304793,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9304793/SRR9304793.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9304793/SRR9304793.fastq.gz,Homo sapiens,IPF3_All,v2,0,150
GSE132771,SRR9304794,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9304794/SRR9304794.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9304794/SRR9304794.fastq.gz,Homo sapiens,SCD1_Lin,v2,0,150
GSE132771,SRR9304795,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9304795/SRR9304795.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9304795/SRR9304795.fastq.gz,Homo sapiens,SCD1_Lin,v2,0,150
GSE132771,SRR9304796,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304796/SRR9304796.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304796/SRR9304796.fastq.gz,Homo sapiens,SCD1_Lin,v2,0,150
GSE132771,SRR9304797,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304797/SRR9304797.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304797/SRR9304797.fastq.gz,Homo sapiens,SCD1_Lin,v2,0,150
GSE132771,SRR9304798,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304798/SRR9304798.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304798/SRR9304798.fastq.gz,Homo sapiens,SCD1_All,v2,0,150
GSE132771,SRR9304799,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304799/SRR9304799.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304799/SRR9304799.fastq.gz,Homo sapiens,SCD1_All,v2,0,150
GSE132771,SRR9304800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9304800/SRR9304800.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/000/SRR9304800/SRR9304800.fastq.gz,Homo sapiens,SCD1_All,v2,0,150
GSE132771,SRR9304801,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9304801/SRR9304801.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/001/SRR9304801/SRR9304801.fastq.gz,Homo sapiens,SCD1_All,v2,0,150
GSE132771,SRR9304802,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9304802/SRR9304802.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/002/SRR9304802/SRR9304802.fastq.gz,Homo sapiens,SCD2_Lin,v2,0,150
GSE132771,SRR9304803,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9304803/SRR9304803.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/003/SRR9304803/SRR9304803.fastq.gz,Homo sapiens,SCD2_Lin,v2,0,150
GSE132771,SRR9304804,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9304804/SRR9304804.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/004/SRR9304804/SRR9304804.fastq.gz,Homo sapiens,SCD2_Lin,v2,0,150
GSE132771,SRR9304805,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9304805/SRR9304805.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/005/SRR9304805/SRR9304805.fastq.gz,Homo sapiens,SCD2_Lin,v2,0,150
GSE132771,SRR9304806,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304806/SRR9304806.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/006/SRR9304806/SRR9304806.fastq.gz,Homo sapiens,SCD2_All,v2,0,150
GSE132771,SRR9304807,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304807/SRR9304807.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/007/SRR9304807/SRR9304807.fastq.gz,Homo sapiens,SCD2_All,v2,0,150
GSE132771,SRR9304808,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304808/SRR9304808.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/008/SRR9304808/SRR9304808.fastq.gz,Homo sapiens,SCD2_All,v2,0,150
GSE132771,SRR9304809,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304809/SRR9304809.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR930/009/SRR9304809/SRR9304809.fastq.gz,Homo sapiens,SCD2_All,v2,0,150
GSE144136,SRR12391910,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/010/SRR12391910/SRR12391910_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/010/SRR12391910/SRR12391910_2.fastq.gz,Homo sapiens,Post-mortem dosolateral prefrontal cortex,v2,0,100
GSE144136,SRR12391923,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/023/SRR12391923/SRR12391923_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/023/SRR12391923/SRR12391923_2.fastq.gz,Homo sapiens,Post-mortem dosolateral prefrontal cortex,v2,0,100
GSE144136,SRR12391927,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/027/SRR12391927/SRR12391927_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/027/SRR12391927/SRR12391927_2.fastq.gz,Homo sapiens,Post-mortem dosolateral prefrontal cortex,v2,0,100
GSE144136,SRR12391928,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/028/SRR12391928/SRR12391928_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/028/SRR12391928/SRR12391928_2.fastq.gz,Homo sapiens,Post-mortem dosolateral prefrontal cortex,v2,0,100
GSE125188,SRR8448139,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8448139/SRR8448139_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8448139/SRR8448139_2.fastq.gz,Homo sapiens,"donor 1, blood",v2,0,150
GSE125188,SRR8448140,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8448140/SRR8448140_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8448140/SRR8448140_2.fastq.gz,Homo sapiens,"donor 1, spleen",v2,0,150
GSE125188,SRR8448141,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8448141/SRR8448141_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8448141/SRR8448141_2.fastq.gz,Homo sapiens,"donor 1, liver",v2,0,150
GSE125188,SRR8448142,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8448142/SRR8448142_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8448142/SRR8448142_2.fastq.gz,Homo sapiens,"donor 2, blood",v2,0,150
GSE125188,SRR8448143,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8448143/SRR8448143_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8448143/SRR8448143_2.fastq.gz,Homo sapiens,"donor 2, spleen",v2,0,150
GSE125188,SRR8448144,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8448144/SRR8448144_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8448144/SRR8448144_2.fastq.gz,Homo sapiens,"donor 2, liver",v2,0,150
GSE125188,SRR8448145,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8448145/SRR8448145_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8448145/SRR8448145_2.fastq.gz,Homo sapiens,"donor 3, blood",v2,0,150
GSE125188,SRR8448146,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8448146/SRR8448146_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8448146/SRR8448146_2.fastq.gz,Homo sapiens,"donor 3, spleen",v2,0,150
GSE125188,SRR8448147,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8448147/SRR8448147_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8448147/SRR8448147_2.fastq.gz,Homo sapiens,"donor 4, liver",v2,0,150
GSE127774,SRR8663187,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8663187/SRR8663187_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8663187/SRR8663187_2.fastq.gz,Macaca mulatta,ACC_1 (10x),v2,0,150
GSE127774,SRR8663188,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8663188/SRR8663188_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8663188/SRR8663188_2.fastq.gz,Macaca mulatta,ACC_2a (10x),v2,0,150
GSE127774,SRR8663189,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8663189/SRR8663189_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8663189/SRR8663189_2.fastq.gz,Macaca mulatta,ACC_2b (10x),v2,0,150
GSE127774,SRR8663190,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8663190/SRR8663190_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8663190/SRR8663190_2.fastq.gz,Macaca mulatta,ACC_3a (10x),v2,0,150
GSE127774,SRR8663191,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8663191/SRR8663191_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8663191/SRR8663191_2.fastq.gz,Macaca mulatta,ACC_3b (10x),v2,0,150
GSE127774,SRR8663192,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8663192/SRR8663192_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8663192/SRR8663192_2.fastq.gz,Macaca mulatta,CN_1a (10x),v2,0,150
GSE127774,SRR8663193,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8663193/SRR8663193_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8663193/SRR8663193_2.fastq.gz,Macaca mulatta,CN_1b (10x),v2,0,150
GSE127774,SRR8663194,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/004/SRR8663194/SRR8663194_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/004/SRR8663194/SRR8663194_2.fastq.gz,Macaca mulatta,CN_2a (10x),v2,0,150
GSE127774,SRR8663195,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8663195/SRR8663195_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/005/SRR8663195/SRR8663195_2.fastq.gz,Macaca mulatta,CN_2b (10x),v2,0,150
GSE127774,SRR8663196,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8663196/SRR8663196_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/006/SRR8663196/SRR8663196_2.fastq.gz,Macaca mulatta,CN_3a (10x),v2,0,150
GSE127774,SRR8663197,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8663197/SRR8663197_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/007/SRR8663197/SRR8663197_2.fastq.gz,Macaca mulatta,CN_3b (10x),v2,0,150
GSE127774,SRR8663198,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8663198/SRR8663198_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/008/SRR8663198/SRR8663198_2.fastq.gz,Macaca mulatta,CER_1a (10x),v2,0,150
GSE127774,SRR8663199,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8663199/SRR8663199_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/009/SRR8663199/SRR8663199_2.fastq.gz,Macaca mulatta,CER_1b (10x),v2,0,150
GSE127774,SRR8663200,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8663200/SRR8663200_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/000/SRR8663200/SRR8663200_2.fastq.gz,Macaca mulatta,CER_2a (10x),v2,0,150
GSE127774,SRR8663201,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8663201/SRR8663201_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/001/SRR8663201/SRR8663201_2.fastq.gz,Macaca mulatta,CER_2b (10x),v2,0,150
GSE127774,SRR8663202,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8663202/SRR8663202_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/002/SRR8663202/SRR8663202_2.fastq.gz,Macaca mulatta,CER_3a (10x),v2,0,150
GSE127774,SRR8663203,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8663203/SRR8663203_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR866/003/SRR8663203/SRR8663203_2.fastq.gz,Macaca mulatta,CER_3b (10x),v2,0,150
GSE148859,SRR11563394,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/094/SRR11563394/SRR11563394_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/094/SRR11563394/SRR11563394_2.fastq.gz,Mus musculus,w4_Tak1f_f_Ripk1D138N_D138N_rep4,v3,0,150
GSE148859,SRR11563395,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/095/SRR11563395/SRR11563395_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/095/SRR11563395/SRR11563395_2.fastq.gz,Mus musculus,w4_Tak1_HEP_rep1,v3,0,150
GSE148859,SRR11563396,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/096/SRR11563396/SRR11563396_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/096/SRR11563396/SRR11563396_2.fastq.gz,Mus musculus,w4_Tak1_HEP_rep2,v3,0,150
GSE148859,SRR11563397,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/097/SRR11563397/SRR11563397_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/097/SRR11563397/SRR11563397_2.fastq.gz,Mus musculus,w4_Tak1_HEP_rep3,v3,0,150
GSE148859,SRR11563398,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/098/SRR11563398/SRR11563398_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/098/SRR11563398/SRR11563398_2.fastq.gz,Mus musculus,w4_Tak1_HEP_rep4,v3,0,150
GSE148859,SRR11563399,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/099/SRR11563399/SRR11563399_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/099/SRR11563399/SRR11563399_2.fastq.gz,Mus musculus,w4_Tak1_HEP_Ripk1D138N_D138N_rep1,v3,0,150
GSE148859,SRR11563400,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/000/SRR11563400/SRR11563400_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/000/SRR11563400/SRR11563400_2.fastq.gz,Mus musculus,w4_Tak1_HEP_Ripk1D138N_D138N_rep2,v3,0,150
GSE148859,SRR11563401,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/001/SRR11563401/SRR11563401_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/001/SRR11563401/SRR11563401_2.fastq.gz,Mus musculus,w4_Tak1_HEP_Ripk1D138N_D138N_rep3,v3,0,150
